Project Name,Package Name,Type Name,Method Name,Code Smell
jEdit,org.gjt.sp.jedit.options,ToolBarOptionPane,getListCellRendererComponent,Long Parameter List
jEdit,org.gjt.sp.jedit.options,ToolBarOptionPane,actionPerformed,Complex Method
jEdit,org.gjt.sp.jedit.options,ButtonCellRenderer,getListCellRendererComponent,Long Parameter List
jEdit,org.gjt.sp.jedit.options,IconCellRenderer,getListCellRendererComponent,Long Parameter List
jEdit,org.gjt.sp.jedit.options,ActionHandler,actionPerformed,Complex Method
jEdit,org.gjt.sp.jedit.options,ToolBarEditDialog,ToolBarEditDialog,Complex Method
jEdit,org.gjt.sp.jedit.options,ToolBarEditDialog,ToolBarEditDialog,Long Method
jEdit,org.gjt.sp.jedit.options,ToolBarEditDialog,ToolBarEditDialog,Magic Number
jEdit,org.gjt.sp.jedit.options,ToolBarEditDialog,ToolBarEditDialog,Magic Number
jEdit,org.gjt.sp.jedit.options,ToolBarEditDialog,ToolBarEditDialog,Magic Number
jEdit,org.gjt.sp.jedit.options,ToolBarEditDialog,ToolBarEditDialog,Magic Number
jEdit,org.gjt.sp.jedit.options,ToolBarEditDialog,ToolBarEditDialog,Magic Number
jEdit,org.gjt.sp.jedit.options,ToolBarEditDialog,ToolBarEditDialog,Magic Number
jEdit,org.gjt.sp.jedit.options,ToolBarEditDialog,ToolBarEditDialog,Magic Number
jEdit,org.gjt.sp.jedit.options,ToolBarEditDialog,ToolBarEditDialog,Magic Number
jEdit,org.gjt.sp.jedit.options,ToolBarEditDialog,ToolBarEditDialog,Magic Number
jEdit,org.gjt.sp.jedit.options,ToolBarEditDialog,ToolBarEditDialog,Magic Number
jEdit,org.gjt.sp.jedit.options,ToolBarEditDialog,ToolBarEditDialog,Magic Number
jEdit,org.gjt.sp.jedit.options,ToolBarEditDialog,ToolBarEditDialog,Magic Number
jEdit,org.gjt.sp.jedit.options,ToolBarEditDialog,ToolBarEditDialog,Magic Number
jEdit,org.gjt.sp.jedit.options,ToolBarEditDialog,ToolBarEditDialog,Magic Number
jEdit,org.gjt.sp.jedit.options,ToolBarEditDialog,ToolBarEditDialog,Magic Number
jEdit,org.gjt.sp.jedit.options,ToolBarEditDialog,ToolBarEditDialog,Magic Number
jEdit,org.gjt.sp.jedit.options,ToolBarEditDialog,ToolBarEditDialog,Magic Number
jEdit,org.gjt.sp.jedit.options,ToolBarEditDialog,actionPerformed,Complex Method
jEdit,org.gjt.sp.jedit.options,ActionHandler,actionPerformed,Complex Method
jEdit,org.gjt.sp.jedit.options,ViewOptionPane,_init,Long Method
jEdit,org.gjt.sp.jedit.options,ViewOptionPane,_init,Magic Number
jEdit,org.gjt.sp.jedit.options,ViewOptionPane,_init,Magic Number
jEdit,org.gjt.sp.jedit.options,ViewOptionPane,_init,Magic Number
jEdit,org.gjt.sp.jedit.options,ViewOptionPane,_init,Magic Number
jEdit,org.gjt.sp.jedit.options,ViewOptionPane,_init,Magic Number
jEdit,org.gjt.sp.jedit.options,ViewOptionPane,_init,Magic Number
jEdit,org.gjt.sp.jedit.options,ViewOptionPane,_init,Magic Number
jEdit,org.gjt.sp.jedit.options,ViewOptionPane,_init,Magic Number
jEdit,org.gjt.sp.jedit.options,ViewOptionPane,_init,Magic Number
jEdit,org.gjt.sp.jedit.options,ViewOptionPane,_init,Magic Number
jEdit,org.gjt.sp.jedit.options,ViewOptionPane,_init,Magic Number
jEdit,org.gjt.sp.jedit.options,ViewOptionPane,_init,Magic Number
jEdit,org.gjt.sp.jedit.options,ViewOptionPane,_save,Long Statement
jEdit,org.gjt.sp.jedit.options,ViewOptionPane,_save,Long Statement
jEdit,org.gjt.sp.jedit.options,ViewOptionPane,actionPerformed,Complex Method
jEdit,org.gjt.sp.jedit.options,ActionHandler,actionPerformed,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Complex Conditional
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Long Method
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,InstallPanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,run,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,keyPressed,Complex Conditional
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,keyPressed,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,formatSize,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,formatSize,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,formatSize,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,updateFilteredEntries,Complex Conditional
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,updateFilteredEntries,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,getColumnClass,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,getColumnClass,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,getColumnClass,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,getColumnClass,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,getColumnClass,Missing default
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,getColumnCount,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,getColumnName,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,getColumnName,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,getColumnName,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,getColumnName,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,getColumnName,Missing default
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,getValueAt,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,getValueAt,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,getValueAt,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,getValueAt,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,getValueAt,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,getValueAt,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,getValueAt,Missing default
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,setValueAt,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,updateDeps,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,update,Complex Conditional
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,update,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,restoreSelection,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,actionPerformed,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,actionPerformed,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,actionPerformed,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,compare,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,compare,Missing default
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,getTableCellRendererComponent,Long Parameter List
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,getTableCellRendererComponent,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,actionPerformed,Missing default
jEdit,org.gjt.sp.jedit.pluginmgr,InstallPanel,getTableCellRendererComponent,Long Parameter List
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,updateFilteredEntries,Complex Conditional
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,updateFilteredEntries,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getColumnClass,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getColumnClass,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getColumnClass,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getColumnClass,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getColumnClass,Missing default
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getColumnCount,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getColumnName,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getColumnName,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getColumnName,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getColumnName,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getColumnName,Missing default
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getValueAt,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getValueAt,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getValueAt,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getValueAt,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getValueAt,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getValueAt,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getValueAt,Missing default
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,setValueAt,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,updateDeps,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,update,Complex Conditional
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,update,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,restoreSelection,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,ChoosePluginSet,actionPerformed,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,InstallButton,actionPerformed,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,InstallButton,actionPerformed,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,EntryCompare,compare,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,EntryCompare,compare,Missing default
jEdit,org.gjt.sp.jedit.pluginmgr,TextRenderer,getTableCellRendererComponent,Long Parameter List
jEdit,org.gjt.sp.jedit.pluginmgr,TextRenderer,getTableCellRendererComponent,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,KeyboardAction,actionPerformed,Missing default
jEdit,org.gjt.sp.jedit.pluginmgr,HeaderRenderer,getTableCellRendererComponent,Long Parameter List
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,ManagePanel,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,ManagePanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,ManagePanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,ManagePanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,ManagePanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,ManagePanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,ManagePanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,ManagePanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,ManagePanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,ManagePanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,ManagePanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,ManagePanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,ManagePanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,ManagePanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,ManagePanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,ManagePanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,ManagePanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,ManagePanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,ManagePanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,ManagePanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,ManagePanel,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,getColumnCount,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,getColumnClass,Missing default
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,getColumnName,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,getColumnName,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,getColumnName,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,getColumnName,Missing default
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,getValueAt,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,getValueAt,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,getValueAt,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,getValueAt,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,getValueAt,Missing default
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,update,Complex Conditional
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,unloadPluginJARWithDialog,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,restoreSelection,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,getTableCellRendererComponent,Long Parameter List
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,actionPerformed,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,actionPerformed,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,actionPerformed,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,actionPerformed,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,actionPerformed,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,compare,Missing default
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,actionPerformed,Missing default
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,getTableCellRendererComponent,Long Parameter List
jEdit,org.gjt.sp.jedit.pluginmgr,ManagePanel,getTableCellRendererComponent,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getColumnCount,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getColumnClass,Missing default
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getColumnName,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getColumnName,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getColumnName,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getColumnName,Missing default
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getValueAt,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getValueAt,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getValueAt,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getValueAt,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,getValueAt,Missing default
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,update,Complex Conditional
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,unloadPluginJARWithDialog,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,PluginTableModel,restoreSelection,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,TextRenderer,getTableCellRendererComponent,Long Parameter List
jEdit,org.gjt.sp.jedit.pluginmgr,RestoreButton,actionPerformed,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,SaveButton,actionPerformed,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,RemoveButton,actionPerformed,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,FindOrphan,actionPerformed,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,FindOrphan,actionPerformed,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,EntryCompare,compare,Missing default
jEdit,org.gjt.sp.jedit.pluginmgr,KeyboardAction,actionPerformed,Missing default
jEdit,org.gjt.sp.jedit.pluginmgr,HeaderRenderer,getTableCellRendererComponent,Long Parameter List
jEdit,org.gjt.sp.jedit.pluginmgr,HeaderRenderer,getTableCellRendererComponent,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,MirrorList,MirrorList,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,MirrorList,compare,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,MirrorCompare,compare,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,PluginDetailPanel,setPlugin,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,PluginDetailPanel,setPlugin,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,PluginDetailPanel,setPlugin,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,PluginDetailPanel,setPlugin,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,PluginDetailPanel,setPlugin,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginDetailPanel,setPlugin,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginList,readPluginList,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,PluginList,readPluginList,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginList,readPluginList,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginList,readPluginList,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginList,downloadPluginList,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,PluginList,downloadPluginList,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginList,install,Complex Conditional
jEdit,org.gjt.sp.jedit.pluginmgr,PluginList,install,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,PluginList,isSatisfied,Complex Conditional
jEdit,org.gjt.sp.jedit.pluginmgr,PluginList,isSatisfied,Complex Conditional
jEdit,org.gjt.sp.jedit.pluginmgr,PluginList,isSatisfied,Complex Conditional
jEdit,org.gjt.sp.jedit.pluginmgr,PluginList,isSatisfied,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,PluginList,isSatisfied,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,PluginList,isSatisfied,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,PluginList,isSatisfied,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,PluginList,isSatisfied,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginList,isSatisfied,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginList,satisfy,Complex Conditional
jEdit,org.gjt.sp.jedit.pluginmgr,PluginList,satisfy,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,Plugin,install,Complex Conditional
jEdit,org.gjt.sp.jedit.pluginmgr,Plugin,install,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,Dependency,isSatisfied,Complex Conditional
jEdit,org.gjt.sp.jedit.pluginmgr,Dependency,isSatisfied,Complex Conditional
jEdit,org.gjt.sp.jedit.pluginmgr,Dependency,isSatisfied,Complex Conditional
jEdit,org.gjt.sp.jedit.pluginmgr,Dependency,isSatisfied,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,Dependency,isSatisfied,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,Dependency,isSatisfied,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,Dependency,isSatisfied,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,Dependency,isSatisfied,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,Dependency,isSatisfied,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,Dependency,satisfy,Complex Conditional
jEdit,org.gjt.sp.jedit.pluginmgr,Dependency,satisfy,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,PluginListHandler,attribute,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,PluginManager,init,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginManager,init,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginManager,init,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginManager,init,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginManager,init,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginManager,init,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginManager,init,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginManager,init,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginManager,shouldUpdatePluginList,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,PluginManager,checkForObsoletePlugins,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,PluginManager,checkForObsoletePlugins,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,PluginManager,checkForObsoletePlugins,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,PluginManager,checkForObsoletePlugins,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,PluginManagerProgress,PluginManagerProgress,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginManagerProgress,PluginManagerProgress,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginManagerProgress,PluginManagerProgress,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginManagerProgress,PluginManagerProgress,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginManagerProgress,PluginManagerProgress,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginManagerProgress,PluginManagerProgress,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,PluginManagerProgress,done,Empty catch clause
jEdit,org.gjt.sp.jedit.pluginmgr,Roster,performOperationsInAWTThread,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,Roster,runInAWTThread,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,Roster,runInAWTThread,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,Roster,runInAWTThread,Empty catch clause
jEdit,org.gjt.sp.jedit.pluginmgr,Roster,runInAWTThread,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,Roster,runInAWTThread,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,Roster,download,Complex Conditional
jEdit,org.gjt.sp.jedit.pluginmgr,Roster,download,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,Roster,download,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,Roster,download,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,Remove,runInAWTThread,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,Install,runInAWTThread,Complex Method
jEdit,org.gjt.sp.jedit.pluginmgr,Install,runInAWTThread,Empty catch clause
jEdit,org.gjt.sp.jedit.pluginmgr,Install,runInAWTThread,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,Install,runInAWTThread,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,Install,download,Complex Conditional
jEdit,org.gjt.sp.jedit.pluginmgr,Install,download,Long Statement
jEdit,org.gjt.sp.jedit.pluginmgr,Install,download,Magic Number
jEdit,org.gjt.sp.jedit.pluginmgr,Install,download,Magic Number
jEdit,org.gjt.sp.jedit.print,BasicPrintPreviewPaneUI,installComponents,Magic Number
jEdit,org.gjt.sp.jedit.print,BasicPrintPreviewPaneUI,getPaperSize,Long Statement
jEdit,org.gjt.sp.jedit.print,BasicPrintPreviewPaneUI,getPaperSize,Long Statement
jEdit,org.gjt.sp.jedit.print,BasicPrintPreviewPaneUI,getPaperSize,Magic Number
jEdit,org.gjt.sp.jedit.print,BasicPrintPreviewPaneUI,updateModel,Magic Number
jEdit,org.gjt.sp.jedit.print,PrintPreviewRenderer,getPaperSize,Long Statement
jEdit,org.gjt.sp.jedit.print,PrintPreviewRenderer,getPaperSize,Long Statement
jEdit,org.gjt.sp.jedit.print,PrintPreviewRenderer,getPaperSize,Magic Number
jEdit,org.gjt.sp.jedit.print,PrintPreviewRenderer,updateModel,Magic Number
jEdit,org.gjt.sp.jedit.print,BufferPrintable,BufferPrintable,Long Parameter List
jEdit,org.gjt.sp.jedit.print,BufferPrintable,BufferPrintable,Long Statement
jEdit,org.gjt.sp.jedit.print,BufferPrintable,BufferPrintable,Magic Number
jEdit,org.gjt.sp.jedit.print,BufferPrintable,print,Long Statement
jEdit,org.gjt.sp.jedit.print,BufferPrintable,printPage,Complex Method
jEdit,org.gjt.sp.jedit.print,BufferPrintable,printPage,Long Statement
jEdit,org.gjt.sp.jedit.print,BufferPrintable,printPage,Magic Number
jEdit,org.gjt.sp.jedit.print,BufferPrintable,printPage,Magic Number
